Country Name,Country Code,Series Name,Series Code,2015 [YR2015]
Senegal,SEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3205.89449917705
Serbia,SRB,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Serbia,SRB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-1.59361411383311
Serbia,SRB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,11.5835618428325
Serbia,SRB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,16.2834190241284
Serbia,SRB,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,17.0761334271481
Serbia,SRB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,18.5647617538444
Serbia,SRB,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Serbia,SRB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14922.1373462995
Seychelles,SYC,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,1.12377855634164
Seychelles,SYC,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-2.0753396276127
Seychelles,SYC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,25.7902586858181
Seychelles,SYC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,17.7899031291592
Seychelles,SYC,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,18.9334742182047
Seychelles,SYC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,36.8568909923201
Seychelles,SYC,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,4.399381817654
Seychelles,SYC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26546.4058521934
Sierra Leone,SLE,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-14.0419719669277
Sierra Leone,SLE,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-6.48269846525133
Sierra Leone,SLE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-13.3344367406002
Sierra Leone,SLE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,-1.46552890517784
Sierra Leone,SLE,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,-1.48548331515041
Sierra Leone,SLE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,15.5287736993293
Sierra Leone,SLE,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Sierra Leone,SLE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1416.36613657679
Singapore,SGP,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,34.7919065972235
Singapore,SGP,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,32.6410810137781
Singapore,SGP,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,52.6510110779675
Singapore,SGP,Gross savings (% of GDP),NY.GNS.ICTR.ZS,42.5686060935968
Singapore,SGP,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,45.6858844351992
Singapore,SGP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.353193018866
Singapore,SGP,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,-2.12677423064815
Singapore,SGP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,89007.4608024746
Sint Maarten (Dutch part),SXM,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Sint Maarten (Dutch part),SXM,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Sint Maarten (Dutch part),SXM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,22.038870553722
Sint Maarten (Dutch part),SXM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Sint Maarten (Dutch part),SXM,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Sint Maarten (Dutch part),SXM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,14.002828854314
Sint Maarten (Dutch part),SXM,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,35050.4228208258
Slovak Republic,SVK,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,4.82305460254984
Slovak Republic,SVK,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,1.91254282299496
Slovak Republic,SVK,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,27.3307415997538
Slovak Republic,SVK,Gross savings (% of GDP),NY.GNS.ICTR.ZS,22.5184664916311
Slovak Republic,SVK,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,23.2796832150422
Slovak Republic,SVK,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.2558125498272
Slovak Republic,SVK,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,4.86129463456534
Slovak Republic,SVK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,29924.1215483702
Slovenia,SVN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,7.17606938212011
Slovenia,SVN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,3.45990054103392
Slovenia,SVN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,27.1651782474595
Slovenia,SVN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,23.1192127191093
Slovenia,SVN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,23.8549581161695
Slovenia,SVN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.1636786222358
Slovenia,SVN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.7290551707596
Slovenia,SVN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,31636.750034272
Solomon Islands,SLB,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Solomon Islands,SLB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Solomon Islands,SLB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Solomon Islands,SLB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Solomon Islands,SLB,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Solomon Islands,SLB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Solomon Islands,SLB,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,12.2161450510805
Solomon Islands,SLB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2235.8269641723
Somalia,SOM,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Somalia,SOM,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Somalia,SOM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-58.8794407957504
Somalia,SOM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Somalia,SOM,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Somalia,SOM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Somalia,SOM,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Somalia,SOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
South Africa,ZAF,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,1.67661037063845
South Africa,ZAF,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2.80801778645161
South Africa,ZAF,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,19.787381564509
South Africa,ZAF,Gross savings (% of GDP),NY.GNS.ICTR.ZS,16.476108608771
South Africa,ZAF,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,16.8948030207544
South Africa,ZAF,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.9179571563037
South Africa,ZAF,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.11026419274152
South Africa,ZAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13185.2532832682
South Sudan,SSD,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
South Sudan,SSD,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
South Sudan,SSD,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,13.5021058485726
South Sudan,SSD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,9.83682255896047
South Sudan,SSD,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,10.7663863132786
South Sudan,SSD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,5.75075642469943
South Sudan,SSD,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
South Sudan,SSD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Spain,ESP,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,7.43268323027371
Spain,ESP,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,3.98814936
Spain,ESP,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,22.036674430906
Spain,ESP,Gross savings (% of GDP),NY.GNS.ICTR.ZS,21.0175766837597
Spain,ESP,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,21.0222977706856
Spain,ESP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,18.9962787330989
Spain,ESP,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.756502937109661
Spain,ESP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,34912.4761266679
Sri Lanka,LKA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,23.4542831607144
Sri Lanka,LKA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,22.4186222768339
Sri Lanka,LKA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,23.6487984847645
Sri Lanka,LKA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,28.8235140075609
Sri Lanka,LKA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,29.5652783872891
Sri Lanka,LKA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,31.1813886951806
Sri Lanka,LKA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.85976304189568
Sri Lanka,LKA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11830.695749286
St. Kitts and Nevis,KNA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
St. Kitts and Nevis,KNA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
St. Kitts and Nevis,KNA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
St. Kitts and Nevis,KNA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
St. Kitts and Nevis,KNA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
St. Kitts and Nevis,KNA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
St. Kitts and Nevis,KNA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
St. Kitts and Nevis,KNA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,28261.4120646373
St. Lucia,LCA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,9.43393912821456
St. Lucia,LCA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.06613874790955
St. Lucia,LCA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,26.5159737274721
St. Lucia,LCA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,17.7521460836832
St. Lucia,LCA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,19.5737962045456
St. Lucia,LCA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.2941803680034
St. Lucia,LCA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
St. Lucia,LCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12520.7632228418
St. Martin (French part),MAF,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
St. Martin (French part),MAF,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
St. Martin (French part),MAF,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
St. Martin (French part),MAF,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
St. Martin (French part),MAF,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
St. Martin (French part),MAF,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
St. Martin (French part),MAF,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
St. Martin (French part),MAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
St. Vincent and the Grenadines,VCT,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,3.72933463388979
St. Vincent and the Grenadines,VCT,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-0.684616657322907
St. Vincent and the Grenadines,VCT,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-2.33663303229097
St. Vincent and the Grenadines,VCT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,-0.0994739632759869
St. Vincent and the Grenadines,VCT,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,-0.101932486408517
St. Vincent and the Grenadines,VCT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.7798321222997
St. Vincent and the Grenadines,VCT,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11182.8355878213
Sudan,SDN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,4.00038914332505
Sudan,SDN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,4.88672213495208
Sudan,SDN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,20.7096502783685
Sudan,SDN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.6219903057882
Sudan,SDN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,13.8813883467387
Sudan,SDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.5600413445497
Sudan,SDN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Sudan,SDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4551.99691788528
Suriname,SUR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Suriname,SUR,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Suriname,SUR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Suriname,SUR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Suriname,SUR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Suriname,SUR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Suriname,SUR,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Suriname,SUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,15472.977896642
Sweden,SWE,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,18.8824448901502
Sweden,SWE,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,12.168522400198
Sweden,SWE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,28.4638505649317
Sweden,SWE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,27.7289994742076
Sweden,SWE,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,27.4811767120629
Sweden,SWE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.4452667509845
Sweden,SWE,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.09050252423784
Sweden,SWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,48975.0045123538
Switzerland,CHE,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,18.4986055896521
Switzerland,CHE,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,14.1764542051724
Switzerland,CHE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,34.7695410678968
Switzerland,CHE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,35.2142765093841
Switzerland,CHE,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,34.3988288993857
Switzerland,CHE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.0674272993223
Switzerland,CHE,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.923189998071097
Switzerland,CHE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,63938.9893868853
Syrian Arab Republic,SYR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Syrian Arab Republic,SYR,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Syrian Arab Republic,SYR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Syrian Arab Republic,SYR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Syrian Arab Republic,SYR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Syrian Arab Republic,SYR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Syrian Arab Republic,SYR,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Syrian Arab Republic,SYR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Tajikistan,TJK,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,2.89645926272538
Tajikistan,TJK,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2.26735133335792
Tajikistan,TJK,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-10.9151867329633
Tajikistan,TJK,Gross savings (% of GDP),NY.GNS.ICTR.ZS,14.8554171584644
Tajikistan,TJK,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,12.4371223605056
Tajikistan,TJK,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,28.8665054008887
Tajikistan,TJK,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Tajikistan,TJK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2851.70948576203
Tanzania,TZA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,19.2904746429638
Tanzania,TZA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,18.4285788052134
Tanzania,TZA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,26.2108346764636
Tanzania,TZA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,25.3227503087195
Tanzania,TZA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,25.8132020109468
Tanzania,TZA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.7586922016772
Tanzania,TZA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.414180542948857
Tanzania,TZA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2791.02342444777
Thailand,THA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,11.6864732032246
Thailand,THA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,12.0058263248846
Thailand,THA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,31.8591659278913
Thailand,THA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,28.3688364290881
Thailand,THA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,29.9118771076935
Thailand,THA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.3557030454622
Thailand,THA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.72189531961367
Thailand,THA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,16293.6097993687
Timor-Leste,TLS,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-10.3290648760878
Timor-Leste,TLS,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,30.9186307495351
Timor-Leste,TLS,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,39.5782023089254
Timor-Leste,TLS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,35.2504415855928
Timor-Leste,TLS,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,39.0030328050024
Timor-Leste,TLS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.1785081720873
Timor-Leste,TLS,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,10.4862573047982
Timor-Leste,TLS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8177.85018589898
Togo,TGO,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-3.19471345236516
Togo,TGO,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,9.51801724740793
Togo,TGO,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-50.6742274889685
Togo,TGO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,-39.7341807500451
Togo,TGO,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,-38.4410446814617
Togo,TGO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.2232952244478
Togo,TGO,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,11.2354063492783
Togo,TGO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1566.99421823724
Tonga,TON,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Tonga,TON,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Tonga,TON,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Tonga,TON,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Tonga,TON,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Tonga,TON,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Tonga,TON,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,6.00489742110862
Tonga,TON,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5849.71733504899
Trinidad and Tobago,TTO,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Trinidad and Tobago,TTO,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Trinidad and Tobago,TTO,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Trinidad and Tobago,TTO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Trinidad and Tobago,TTO,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Trinidad and Tobago,TTO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Trinidad and Tobago,TTO,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Trinidad and Tobago,TTO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,33698.6665543298
Tunisia,TUN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-5.71349521544947
Tunisia,TUN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-7.51946109025514
Tunisia,TUN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,9.13340677844018
Tunisia,TUN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,10.470829841704
Tunisia,TUN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,10.8114931559518
Tunisia,TUN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.995607463062
Tunisia,TUN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Tunisia,TUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11598.860383288
Turkey,TUR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,12.5615138296544
Turkey,TUR,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,10.207130654001
Turkey,TUR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,25.7540195052894
Turkey,TUR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,24.7950689682557
Turkey,TUR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,25.077609509294
Turkey,TUR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,28.3620246228471
Turkey,TUR,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.25669298393718
Turkey,TUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,25625.5746338527
Turkmenistan,TKM,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Turkmenistan,TKM,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Turkmenistan,TKM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Turkmenistan,TKM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Turkmenistan,TKM,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Turkmenistan,TKM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Turkmenistan,TKM,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Turkmenistan,TKM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,16011.5512129094
Turks and Caicos Islands,TCA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Turks and Caicos Islands,TCA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Turks and Caicos Islands,TCA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Turks and Caicos Islands,TCA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Turks and Caicos Islands,TCA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Turks and Caicos Islands,TCA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Turks and Caicos Islands,TCA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Turks and Caicos Islands,TCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,21958.8023195365
Tuvalu,TUV,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
